user_id,num_orders,total_spent_eur,avg_days_between_orders,R_score,F_score,M_score,segment,avg_order_value,recommended_discount
18150,5,187.83,24.25,1,1,3,Lost,37.566,15.0
18151,6,16.43,10.6,4,2,1,New,2.7383333333333333,0.0
18152,9,34.46,22.0,2,3,1,Sleeping,3.828888888888889,0.0
18153,7,47.31,30.0,1,2,1,Lost,6.758571428571429,15.0
18154,10,593.95,21.77777777777778,2,3,5,Sleeping,59.395,0.0
18155,11,115.66,23.7,1,3,2,Sleeping,10.514545454545454,0.0
18156,8,51.29,21.0,2,2,1,Lost,6.41125,15.0
18157,23,1583.37,15.045454545454543,3,4,5,Loyal,68.84217391304347,1.6
18158,10,137.23,8.333333333333334,5,3,3,Loyal,13.722999999999999,0.0
18159,18,221.78,17.764705882352942,2,4,3,Sleeping,12.321111111111112,10.0
18160,11,112.37,17.9,2,3,2,Sleeping,10.215454545454547,0.0
18161,24,260.12,13.26086956521739,3,4,4,Loyal,10.838333333333333,1.6
18162,7,193.26,23.166666666666668,1,2,3,Lost,27.608571428571427,15.0
18163,6,72.52,27.8,1,2,2,Lost,12.086666666666666,15.0
18164,16,199.34,17.533333333333335,2,4,3,Sleeping,12.45875,10.0
18165,79,2213.12,4.666666666666667,5,5,5,Premium,28.01417721518987,0.0
18166,16,77.25,13.8,3,4,2,Frugal,4.828125,6.4
18167,6,46.27,29.6,1,2,1,Lost,7.711666666666667,15.0
18168,9,336.12,16.0,3,3,4,Loyal,37.346666666666664,0.0
18169,7,139.71,26.166666666666668,1,2,3,Lost,19.958571428571428,15.0
18170,16,371.53,18.133333333333333,2,4,4,Sleeping,23.220625,10.0
18171,5,144.2,15.75,3,1,3,New,28.839999999999996,0.0
18172,10,56.06,2.333333333333333,5,3,1,New,5.606,0.0
18173,19,588.4200000000001,13.666666666666666,3,4,5,Loyal,30.96947368421053,0.0
18174,4,48.27,14.666666666666666,3,1,1,New,12.0675,0.0
18175,10,214.25,11.333333333333334,4,3,3,Loyal,21.425,0.0
18176,6,60.05,9.8,4,2,2,Promising,10.008333333333333,22.9
18177,7,165.55,4.666666666666667,5,2,3,Promising,23.650000000000002,22.9
18178,7,35.97,17.0,3,2,1,New,5.138571428571429,0.0
18179,4,13.29,30.0,1,1,1,Lost,3.3225,15.0
18180,8,106.62,8.142857142857142,5,2,2,Promising,13.3275,22.9
18181,12,209.71,24.272727272727277,1,3,3,Sleeping,17.475833333333334,0.0
18182,21,1293.09,8.05,5,4,5,Premium,61.575714285714284,0.0
18183,10,237.64,7.777777777777778,5,3,3,Loyal,23.764,0.0
18184,18,547.36,15.294117647058824,3,4,4,Loyal,30.40888888888889,0.0
18185,7,84.19999999999999,26.166666666666668,1,2,2,Lost,12.028571428571427,15.0
18186,7,348.44,18.0,2,2,4,High_Check,49.777142857142856,0.0
18187,18,725.21,13.058823529411764,3,4,5,Loyal,40.28944444444445,0.0
18188,11,116.01,14.5,3,3,2,Promising,10.546363636363637,3.6
18189,5,44.74,25.75,1,1,1,Lost,8.948,15.0
18190,18,415.77,5.0,5,4,4,Premium,23.098333333333333,0.0
18191,98,2585.42,3.752577319587629,5,5,5,Premium,26.381836734693877,0.0
18192,36,824.71,7.428571428571429,5,5,5,Premium,22.908611111111114,0.0
18193,10,365.59,14.22222222222222,3,3,4,Loyal,36.559,0.0
18194,52,872.14,7.137254901960785,5,5,5,Premium,16.771923076923077,0.0
18195,12,289.6,4.454545454545454,5,3,4,Loyal,24.133333333333336,0.0
18196,5,6.17,8.0,5,1,1,New,1.234,0.0
18197,10,127.24,20.666666666666668,2,3,2,Sleeping,12.724,0.0
18198,8,119.86,16.142857142857142,3,2,2,Promising,14.9825,22.9
18199,6,0.0,16.4,3,2,1,New,0.0,0.0
18200,6,163.2,19.8,2,2,3,Lost,27.2,15.0
18201,25,456.06,7.541666666666667,5,5,4,Premium,18.2424,0.0
18202,5,3.67,21.5,2,1,1,Lost,0.734,15.0
18203,18,117.71,9.529411764705882,4,4,2,Frugal,6.539444444444444,0.0
18204,4,48.63,19.33333333333333,2,1,1,Lost,12.1575,15.0
18205,30,330.89,10.758620689655173,4,5,4,Premium,11.029666666666666,0.0
18206,5,45.32,18.5,2,1,1,Lost,9.064,15.0
18207,6,36.11,18.6,2,2,1,Lost,6.0183333333333335,15.0
18208,30,3055.2,11.620689655172416,4,5,5,Premium,101.83999999999999,0.0
18209,4,20.27,18.0,2,1,1,Lost,5.0675,15.0
18210,10,263.81,8.333333333333334,5,3,4,Loyal,26.381,0.0
18211,4,147.73,9.0,4,1,3,New,36.9325,0.0
18212,9,194.89,11.5,4,3,3,Loyal,21.654444444444444,0.0
18213,44,865.89,3.0930232558139537,5,5,5,Premium,19.679318181818182,0.0
18214,68,2581.38,4.985074626865671,5,5,5,Premium,37.961470588235294,0.0
18215,39,999.2,7.868421052631579,5,5,5,Premium,25.620512820512822,0.0
18216,7,64.60999999999999,7.0,5,2,2,Promising,9.229999999999999,22.9
18217,25,276.79,8.791666666666666,4,5,4,Premium,11.0716,0.0
18218,5,19.54,4.75,5,1,1,New,3.908,0.0
18219,13,223.68,12.416666666666666,4,3,3,Loyal,17.206153846153846,0.0
18220,7,186.31,13.0,3,2,3,Promising,26.615714285714287,22.9
18221,5,57.84,22.0,2,1,1,Lost,11.568000000000001,15.0
18222,11,487.14,16.5,3,3,4,Loyal,44.28545454545454,0.0
18223,5,58.22,8.5,5,1,1,New,11.644,0.0
18224,69,2516.27,5.367647058823529,5,5,5,Premium,36.46768115942029,0.0
18225,78,1222.55,4.571428571428571,5,5,5,Premium,15.673717948717949,0.0
18226,17,485.79,19.875,2,4,4,Sleeping,28.57588235294118,10.0
18227,38,2063.03,9.45945945945946,4,5,5,Premium,54.29026315789474,0.0
18228,4,33.86,23.33333333333333,1,1,1,Lost,8.465,15.0
18229,4,71.07000000000001,27.666666666666668,1,1,2,Lost,17.767500000000002,15.0
18230,28,57.1,13.407407407407408,3,5,1,Frugal,2.039285714285714,6.4
18231,17,476.59,7.4375,5,4,4,Premium,28.034705882352938,0.0
18232,16,844.28,15.4,3,4,5,Loyal,52.7675,0.0
18233,6,45.53,29.6,1,2,1,Lost,7.588333333333334,15.0
18234,28,671.19,10.962962962962964,4,5,5,Premium,23.97107142857143,0.0
18235,4,104.74,14.0,3,1,2,New,26.185,0.0
18236,18,480.73,15.588235294117649,3,4,4,Loyal,26.707222222222224,0.0
18237,26,34.370000000000005,12.6,4,5,1,Frugal,1.3219230769230772,6.4
18238,9,233.13,22.875,1,3,3,Sleeping,25.903333333333332,0.0
18239,6,71.96000000000001,8.8,4,2,2,Promising,11.993333333333334,22.9
18240,48,1453.6,6.276595744680851,5,5,5,Premium,30.28333333333333,0.0
18241,11,463.24,16.8,3,3,4,Loyal,42.11272727272728,0.0
18242,27,269.51,13.807692307692308,3,5,4,Loyal,9.981851851851852,1.6
18243,15,500.45,20.071428571428573,2,4,4,Sleeping,33.36333333333333,10.0
18244,21,1143.03,16.15,3,4,5,Loyal,54.43,1.6
18245,13,194.69,18.25,2,3,3,Sleeping,14.976153846153846,0.0
18246,23,585.77,9.727272727272728,4,4,5,Premium,25.468260869565217,0.0
18247,10,367.68,10.333333333333334,4,3,4,Loyal,36.768,0.0
18248,12,214.21,21.818181818181817,2,3,3,Sleeping,17.850833333333334,0.0
18249,15,222.63,17.785714285714285,2,4,3,Sleeping,14.842,10.0
18250,15,587.7,16.428571428571427,3,4,5,Loyal,39.18,0.0
18251,17,67.4,20.25,2,4,2,Frugal,3.9647058823529413,6.4
18252,22,614.05,10.714285714285714,4,4,5,Premium,27.911363636363635,0.0
18253,5,22.85,16.5,3,1,1,New,4.57,0.0
18254,16,151.42000000000002,6.666666666666667,5,4,3,Loyal,9.463750000000001,0.0
18255,7,130.22,23.83333333333333,1,2,3,Lost,18.602857142857143,15.0
18256,8,94.53,8.285714285714286,5,2,2,Promising,11.81625,22.9
18257,5,29.0,11.0,4,1,1,New,5.8,0.0
18258,5,110.52,18.25,2,1,2,Lost,22.104,15.0
18259,16,760.98,17.733333333333334,2,4,5,Sleeping,47.56125,10.0
18260,10,240.93,23.77777777777778,1,3,3,Sleeping,24.093,0.0
18261,4,106.79,30.0,1,1,2,Lost,26.6975,15.0
18262,5,111.51,10.75,4,1,2,New,22.302,0.0
18263,10,444.6,21.77777777777778,2,3,4,Sleeping,44.46,0.0
18264,11,612.8299999999999,18.0,2,3,5,Sleeping,55.711818181818174,0.0
18265,6,121.25,27.4,1,2,2,Lost,20.208333333333332,15.0
18266,10,137.54999999999998,24.33333333333333,1,3,3,Sleeping,13.754999999999999,0.0
18267,11,151.62,24.8,1,3,3,Sleeping,13.783636363636363,0.0
18268,8,45.2,26.0,1,2,1,Lost,5.65,15.0
18269,22,113.09,17.19047619047619,2,4,2,Frugal,5.140454545454546,0.0
18270,7,62.790000000000006,24.166666666666668,1,2,2,Lost,8.97,15.0
18271,7,27.04,13.333333333333334,3,2,1,New,3.8628571428571425,0.0
18272,18,1300.71,16.529411764705884,3,4,5,Loyal,72.26166666666667,0.0
18273,7,193.76,19.166666666666668,2,2,3,Lost,27.68,15.0
18274,17,661.88,19.4375,2,4,5,Sleeping,38.93411764705883,10.0
18275,100,717.3299999999999,3.575757575757576,5,5,5,Premium,7.173299999999999,0.0
18276,36,1006.67,10.028571428571428,4,5,5,Premium,27.963055555555556,0.0
18277,19,952.31,15.555555555555555,3,4,5,Loyal,50.12157894736842,0.0
18278,26,218.46,6.16,5,5,3,Loyal,8.402307692307692,1.6
18279,7,36.05,21.0,2,2,1,Lost,5.1499999999999995,15.0
18280,4,81.59,14.0,3,1,2,New,20.3975,0.0
18281,15,587.23,7.071428571428571,5,4,5,Premium,39.14866666666667,0.0
18282,9,27.99,26.125,1,3,1,Sleeping,3.11,0.0
18283,5,128.64,25.75,1,1,3,Lost,25.727999999999998,15.0
18284,14,155.04,15.153846153846152,3,4,3,Loyal,11.074285714285713,0.0
18285,10,41.41,19.0,2,3,1,Sleeping,4.141,0.0
18286,54,3421.52,6.849056603773585,5,5,5,Premium,63.36148148148148,0.0
18287,11,13.55,6.7,5,3,1,New,1.231818181818182,0.0
18288,6,27.98,11.2,4,2,1,New,4.663333333333333,0.0
18289,4,25.76,9.666666666666666,4,1,1,New,6.44,0.0
18290,6,33.26,27.0,1,2,1,Lost,5.543333333333333,15.0
18291,33,710.32,9.40625,4,5,5,Premium,21.524848484848487,0.0
18292,4,88.33,15.666666666666666,3,1,2,New,22.0825,0.0
18293,4,19.03,20.0,2,1,1,Lost,4.7575,15.0
18294,24,464.29,15.826086956521738,3,4,4,Loyal,19.34541666666667,1.6
18295,15,193.92,22.0,2,4,3,Sleeping,12.927999999999999,10.0
18296,13,663.39,20.83333333333333,2,3,5,Sleeping,51.03,0.0
18297,15,131.45,14.571428571428571,3,4,3,Loyal,8.763333333333332,0.0
18298,15,438.48,11.928571428571429,4,4,4,Premium,29.232000000000003,0.0
18299,9,344.08000000000004,18.625,2,3,4,Sleeping,38.23111111111112,0.0
18300,49,1998.65,5.75,5,5,5,Premium,40.78877551020408,0.0
18301,24,1327.13,15.130434782608695,3,4,5,Loyal,55.29708333333334,1.6
18302,11,137.86,11.5,4,3,3,Loyal,12.532727272727273,0.0
18303,9,450.32,21.625,2,3,4,Sleeping,50.035555555555554,0.0
18304,8,192.98,10.0,4,2,3,Promising,24.1225,22.9
18305,8,239.61,18.428571428571427,2,2,3,Lost,29.95125,15.0
18306,7,82.92,19.33333333333333,2,2,2,Lost,11.845714285714285,15.0
18307,30,888.92,12.20689655172414,4,5,5,Premium,29.630666666666666,0.0
18308,8,217.38,12.0,4,2,3,Promising,27.1725,22.9
18309,6,132.41,20.4,2,2,3,Lost,22.06833333333333,15.0
18310,27,782.52,11.423076923076923,4,5,5,Premium,28.982222222222223,0.0
18311,13,148.14,3.6666666666666665,5,3,3,Loyal,11.395384615384614,0.0
18312,22,856.4300000000001,14.761904761904765,3,4,5,Loyal,38.928636363636365,1.6
18313,17,381.01,16.9375,3,4,4,Loyal,22.41235294117647,0.0
18314,21,223.94,16.65,3,4,3,Loyal,10.663809523809524,1.6
18315,5,60.8,29.5,1,1,2,Lost,12.16,15.0
18316,6,203.25,21.6,2,2,3,Lost,33.875,15.0
18317,32,195.27,10.935483870967742,4,5,3,Loyal,6.1021875,1.6
18318,58,1284.01,6.175438596491228,5,5,5,Premium,22.138103448275864,0.0
18319,8,72.51,25.857142857142858,1,2,2,Lost,9.06375,15.0
18320,5,16.509999999999998,21.25,2,1,1,Lost,3.3019999999999996,15.0
18321,7,136.1,25.5,1,2,3,Lost,19.442857142857143,15.0
18322,4,91.14,20.0,2,1,2,Lost,22.785,15.0
18323,17,390.27,17.1875,2,4,4,Sleeping,22.95705882352941,10.0
18324,8,143.1,26.0,1,2,3,Lost,17.8875,15.0
18325,33,1327.97,10.09375,4,5,5,Premium,40.24151515151515,0.0
18326,34,708.9300000000001,11.06060606060606,4,5,5,Premium,20.850882352941177,0.0
18327,25,230.98,11.291666666666666,4,5,3,Loyal,9.2392,1.6
18328,6,85.45,20.6,2,2,2,Lost,14.241666666666667,15.0
18329,6,60.96,24.2,1,2,2,Lost,10.16,15.0
18330,27,863.36,13.923076923076923,3,5,5,Loyal,31.976296296296297,1.6
18331,10,186.3,11.555555555555555,4,3,3,Loyal,18.630000000000003,0.0
18332,68,3763.87,4.701492537313433,5,5,5,Premium,55.351029411764706,0.0
18333,9,6.1,8.125,5,3,1,New,0.6777777777777777,0.0
18334,4,19.26,7.0,5,1,1,New,4.815,0.0
18335,4,149.07999999999998,16.666666666666668,3,1,3,New,37.269999999999996,0.0
18336,21,156.59,16.45,3,4,3,Loyal,7.456666666666667,1.6
18337,4,33.23,24.33333333333333,1,1,1,Lost,8.3075,15.0
18338,4,57.22,9.0,4,1,1,New,14.305,0.0
18339,8,126.31,12.714285714285714,4,2,2,Promising,15.78875,22.9
18340,8,25.32,16.714285714285715,3,2,1,New,3.165,0.0
18341,4,23.27,24.0,1,1,1,Lost,5.8175,15.0
18342,10,83.82000000000001,17.88888888888889,2,3,2,Sleeping,8.382000000000001,0.0
18343,4,115.07,22.0,2,1,2,Lost,28.7675,15.0
18344,14,592.68,19.53846153846154,2,4,5,Sleeping,42.33428571428571,0.0
18345,11,130.42000000000002,21.8,2,3,3,Sleeping,11.856363636363637,0.0
18346,11,125.51,17.3,2,3,2,Sleeping,11.41,0.0
18347,18,310.93,13.470588235294118,3,4,4,Loyal,17.27388888888889,0.0
18348,4,77.03,22.0,2,1,2,Lost,19.2575,15.0
18349,4,18.48,30.0,1,1,1,Lost,4.62,15.0
18350,4,197.61,30.0,1,1,3,Lost,49.4025,15.0
18351,6,8.879999999999999,25.6,1,2,1,Lost,1.4799999999999998,15.0
18352,11,67.53,12.8,4,3,2,Promising,6.13909090909091,3.6
18353,5,61.47,15.5,3,1,2,New,12.294,0.0
18354,13,383.87,4.5,5,3,4,Loyal,29.52846153846154,0.0
18355,18,64.93,9.882352941176473,4,4,2,Frugal,3.6072222222222226,6.4
18356,5,66.8,13.75,3,1,2,New,13.36,0.0
18357,7,407.91,22.0,2,2,4,High_Check,58.27285714285715,0.0
18358,46,1228.82,7.666666666666667,5,5,5,Premium,26.713478260869564,0.0
18359,9,40.85,15.125,3,3,1,New,4.538888888888889,0.0
18360,6,145.11,8.8,4,2,3,Promising,24.185000000000002,22.9
18361,29,289.58,12.75,4,5,4,Premium,9.98551724137931,0.0
18362,15,371.13,17.5,2,4,4,Sleeping,24.742,10.0
18363,10,348.26,21.11111111111111,2,3,4,Sleeping,34.826,0.0
18364,4,25.45,14.333333333333334,3,1,1,New,6.3625,0.0
18365,7,187.94,22.166666666666668,1,2,3,Lost,26.84857142857143,15.0
18366,4,82.09,24.33333333333333,1,1,2,Lost,20.5225,15.0
18367,12,114.92,14.272727272727272,3,3,2,Promising,9.576666666666666,3.6
18368,6,127.72,15.6,3,2,2,Promising,21.286666666666665,22.9
18369,6,61.83,11.4,4,2,2,Promising,10.305,22.9
18370,34,714.7800000000001,11.06060606060606,4,5,5,Premium,21.022941176470592,0.0
18371,7,156.2,19.666666666666668,2,2,3,Lost,22.314285714285713,15.0
18372,10,474.01,8.666666666666666,5,3,4,Loyal,47.400999999999996,0.0
18373,6,102.87,9.6,4,2,2,Promising,17.145,22.9
18374,82,3134.43,4.469135802469136,5,5,5,Premium,38.22475609756097,0.0
18375,19,522.11,18.0,2,4,4,Sleeping,27.47947368421053,10.0
18376,34,289.58,7.636363636363637,5,5,4,Premium,8.51705882352941,0.0
18377,34,480.95,9.363636363636363,4,5,4,Premium,14.145588235294117,0.0
18378,17,150.74,10.0625,4,4,3,Loyal,8.867058823529412,0.0
18379,11,281.99,8.8,4,3,4,Loyal,25.635454545454547,0.0
18380,6,111.44,25.2,1,2,2,Lost,18.573333333333334,15.0
18381,13,241.78,16.5,3,3,3,Loyal,18.59846153846154,0.0
18382,55,738.55,6.7407407407407405,5,5,5,Premium,13.428181818181818,0.0
18383,53,924.82,6.9423076923076925,5,5,5,Premium,17.449433962264152,0.0
18384,18,233.59,12.470588235294118,4,4,3,Loyal,12.977222222222222,0.0
18385,16,241.19,19.466666666666665,2,4,3,Sleeping,15.074375,10.0
18386,5,90.55,11.5,4,1,2,New,18.11,0.0
18387,45,1850.14,8.204545454545455,5,5,5,Premium,41.114222222222224,0.0
18388,10,356.34000000000003,22.22222222222222,1,3,4,Sleeping,35.634,0.0
18389,11,121.77,21.5,2,3,2,Sleeping,11.07,0.0
18390,15,190.3,17.571428571428573,2,4,3,Sleeping,12.686666666666667,10.0
18391,7,284.33,12.0,4,2,4,High_Check,40.61857142857143,0.0
18392,4,25.64,1.6666666666666667,5,1,1,New,6.41,0.0
18393,17,191.2,11.8125,4,4,3,Loyal,11.24705882352941,0.0
18394,11,328.84,18.7,2,3,4,Sleeping,29.89454545454545,0.0
18395,17,729.23,11.1875,4,4,5,Premium,42.89588235294118,0.0
18396,31,249.21,8.833333333333334,4,5,4,Premium,8.039032258064516,0.0
18397,15,536.48,13.0,3,4,4,Loyal,35.76533333333334,0.0
18398,14,315.79,12.461538461538462,4,4,4,Premium,22.556428571428572,0.0
18399,16,41.95,15.666666666666666,3,4,1,Frugal,2.621875,6.4
18400,10,90.02,10.666666666666666,4,3,2,Promising,9.001999999999999,22.9
18401,5,40.59,19.75,2,1,1,Lost,8.118,15.0
18402,6,6.5,19.8,2,2,1,Lost,1.0833333333333333,15.0
18403,9,41.620000000000005,11.0,4,3,1,New,4.624444444444445,0.0
18404,11,136.32999999999998,21.9,2,3,3,Sleeping,12.393636363636363,0.0
18405,4,109.97,18.33333333333333,2,1,2,Lost,27.4925,15.0
18406,6,219.98,21.0,2,2,3,Lost,36.663333333333334,15.0
18407,9,298.01,11.5,4,3,4,Loyal,33.11222222222222,0.0
18408,14,149.47,9.846153846153848,4,4,3,Loyal,10.676428571428572,0.0
18409,7,179.28,19.83333333333333,2,2,3,Lost,25.611428571428572,15.0
18410,4,43.17,11.333333333333334,4,1,1,New,10.7925,0.0
18411,13,147.85,11.25,4,3,3,Loyal,11.373076923076923,0.0
18412,100,3790.13,3.4242424242424243,5,5,5,Premium,37.9013,0.0
18413,11,302.16,9.1,4,3,4,Loyal,27.469090909090912,0.0
18414,20,452.29,18.84210526315789,2,4,4,Sleeping,22.6145,10.0
18415,12,37.65,17.09090909090909,2,3,1,Sleeping,3.1374999999999997,0.0
18416,4,26.92,8.333333333333334,5,1,1,New,6.73,0.0
18417,67,1284.39,4.4393939393939394,5,5,5,Premium,19.17,0.0
18418,34,2186.74,10.333333333333334,4,5,5,Premium,64.31588235294117,0.0
18419,19,208.43,14.166666666666666,3,4,3,Loyal,10.97,0.0
18420,6,44.58,22.6,1,2,1,Lost,7.43,15.0
18421,21,441.15,13.35,3,4,4,Loyal,21.007142857142856,1.6
18422,9,198.82,26.25,1,3,3,Sleeping,22.09111111111111,0.0
18423,4,46.63,30.0,1,1,1,Lost,11.6575,15.0
18424,7,70.02000000000001,24.5,1,2,2,Lost,10.002857142857144,15.0
18425,18,163.25,15.117647058823527,3,4,3,Loyal,9.069444444444445,0.0
18426,36,52.7,10.057142857142855,4,5,1,Frugal,1.463888888888889,6.4
18427,6,143.45,21.8,2,2,3,Lost,23.90833333333333,15.0
18428,27,1121.5,12.576923076923077,4,5,5,Premium,41.53703703703704,0.0
18429,4,168.18,24.33333333333333,1,1,3,Lost,42.045,15.0
18430,8,45.77,14.285714285714286,3,2,1,New,5.72125,0.0
18431,6,14.13,20.2,2,2,1,Lost,2.355,15.0
18432,15,212.45,19.928571428571427,2,4,3,Sleeping,14.163333333333332,10.0
18433,28,1208.28,8.074074074074074,5,5,5,Premium,43.152857142857144,0.0
18434,9,189.99,22.0,2,3,3,Sleeping,21.11,0.0
18435,23,1130.97,8.227272727272727,5,4,5,Premium,49.17260869565217,0.0
18436,4,4.43,20.0,2,1,1,Lost,1.1075,15.0
18437,12,112.24,12.818181818181818,4,3,2,Promising,9.353333333333333,3.6
18438,18,298.73,14.588235294117649,3,4,4,Loyal,16.596111111111114,0.0
18439,5,82.45,24.5,1,1,2,Lost,16.490000000000002,15.0
18440,29,375.05,11.607142857142858,4,5,4,Premium,12.932758620689656,0.0
18441,12,111.56,13.818181818181818,3,3,2,Promising,9.296666666666667,3.6
18442,13,206.77,17.083333333333332,2,3,3,Sleeping,15.905384615384616,0.0
18443,25,868.5500000000001,14.333333333333334,3,5,5,Loyal,34.742000000000004,1.6
18444,4,84.81,20.666666666666668,2,1,2,Lost,21.2025,15.0
18445,21,280.3,12.7,4,4,4,Premium,13.347619047619048,0.0
18446,81,1318.71,4.5625,5,5,5,Premium,16.28037037037037,0.0
18447,11,234.89,22.7,1,3,3,Sleeping,21.35363636363636,0.0
18448,23,553.99,15.045454545454543,3,4,5,Loyal,24.086521739130436,1.6
18449,22,1189.39,8.952380952380953,4,4,5,Premium,54.063181818181825,0.0
18450,4,51.48,18.33333333333333,2,1,1,Lost,12.87,15.0
18451,4,86.72,24.666666666666668,1,1,2,Lost,21.68,15.0
18452,8,288.21,9.0,4,2,4,High_Check,36.02625,0.0
18453,4,33.95,12.333333333333334,4,1,1,New,8.4875,0.0
18454,5,0.0,21.75,2,1,1,Lost,0.0,15.0
18455,5,36.69,24.5,1,1,1,Lost,7.337999999999999,15.0
18456,16,355.79,20.53333333333333,2,4,4,Sleeping,22.236875,10.0
18457,30,184.86,12.172413793103448,4,5,3,Loyal,6.162000000000001,1.6
18458,8,239.22,25.714285714285715,1,2,3,Lost,29.9025,15.0
18459,4,85.73,30.0,1,1,2,Lost,21.4325,15.0
18460,12,228.61,10.636363636363637,4,3,3,Loyal,19.050833333333333,0.0
18461,10,149.91,15.22222222222222,3,3,3,Loyal,14.991,0.0
18462,25,1266.53,13.416666666666666,3,5,5,Loyal,50.6612,1.6
18463,4,0.0,28.0,1,1,1,Lost,0.0,15.0
18464,40,572.26,6.923076923076923,5,5,5,Premium,14.3065,0.0
18465,6,184.68,29.6,1,2,3,Lost,30.78,15.0
18466,5,39.74,24.0,1,1,1,Lost,7.948,15.0
18467,7,27.85,23.33333333333333,1,2,1,Lost,3.9785714285714286,15.0
18468,6,205.58,3.6,5,2,3,Promising,34.263333333333335,22.9
18469,21,541.79,15.5,3,4,4,Loyal,25.79952380952381,1.6
18470,35,496.17,9.588235294117649,4,5,4,Premium,14.176285714285715,0.0
18471,93,1188.43,3.75,5,5,5,Premium,12.778817204301076,0.0
18472,5,380.81,23.25,1,1,4,High_Check,76.162,0.0
18473,5,137.6,7.25,5,1,3,New,27.52,0.0
18474,45,779.89,7.818181818181818,5,5,5,Premium,17.33088888888889,0.0
18475,10,560.81,14.333333333333334,3,3,5,Loyal,56.080999999999996,0.0
18476,9,235.33,21.625,2,3,3,Sleeping,26.14777777777778,0.0
18477,4,130.03,27.0,1,1,3,Lost,32.5075,15.0
18478,6,87.46,14.4,3,2,2,Promising,14.576666666666666,22.9
18479,15,100.49,14.5,3,4,2,Frugal,6.699333333333333,0.0
18480,9,449.28,13.125,3,3,4,Loyal,49.919999999999995,0.0
18481,14,189.84,11.076923076923077,4,4,3,Loyal,13.56,0.0
18482,29,764.49,10.607142857142858,4,5,5,Premium,26.361724137931034,0.0
18483,7,224.99,9.666666666666666,4,2,3,Promising,32.14142857142857,22.9
18484,10,245.76,21.11111111111111,2,3,3,Sleeping,24.576,0.0
18485,13,465.97,22.75,1,3,4,Sleeping,35.84384615384616,0.0
18486,4,183.53,13.666666666666666,3,1,3,New,45.8825,0.0
18487,5,88.79,17.5,2,1,2,Lost,17.758000000000003,15.0
18488,56,713.5699999999999,6.618181818181818,5,5,5,Premium,12.742321428571428,0.0
18489,22,220.15,7.142857142857143,5,4,3,Loyal,10.006818181818183,1.6
18490,19,175.18,15.833333333333334,3,4,3,Loyal,9.22,0.0
18491,93,1733.81,3.4239130434782608,5,5,5,Premium,18.64311827956989,0.0
18492,7,108.45,10.833333333333334,4,2,2,Promising,15.492857142857144,22.9
18493,6,106.21,11.4,4,2,2,Promising,17.701666666666664,22.9
18494,13,329.52,14.583333333333334,3,3,4,Loyal,25.347692307692306,0.0
18495,16,200.36,14.333333333333334,3,4,3,Loyal,12.5225,0.0
18496,11,199.71,17.9,2,3,3,Sleeping,18.155454545454546,0.0
18497,6,24.9,30.0,1,2,1,Lost,4.1499999999999995,15.0
18498,6,72.77,5.6,5,2,2,Promising,12.128333333333332,22.9
18499,9,56.93000000000001,18.125,2,3,1,Sleeping,6.325555555555557,0.0
18500,12,57.57,23.454545454545453,1,3,1,Sleeping,4.7975,0.0
18501,6,20.57,28.6,1,2,1,Lost,3.4283333333333332,15.0
18502,4,89.75,16.666666666666668,3,1,2,New,22.4375,0.0
18503,6,155.95999999999998,23.0,1,2,3,Lost,25.99333333333333,15.0
18504,4,218.11,16.333333333333332,3,1,3,New,54.5275,0.0
18505,4,64.88,8.333333333333334,5,1,2,New,16.22,0.0
18506,17,228.86,17.9375,2,4,3,Sleeping,13.462352941176471,10.0
